efe937780e95574250dabe07151bdc23,fleet,Taxi / Shuttle / Town Car Service Fleets,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
00411460f7c92d2124a67ea0f4cb5f85,fleet,Taxi / Shuttle / Town Car Service Fleets,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
d34ab169b70c9dcd35e62896010cd9ff,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
e2c0be24560d78c5e599c2a9c9d0bbd2,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
a597e50502f5ff68e3e25b9114205d4a,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
f033ab37c30201f73f142449d037028d,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
8dd48d6a2e2cad213179a3992c0be53c,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
320722549d1751cf3f247855f937b982,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
0d0fd7c6e093f7b804fa0150b875b868,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
caf1a3dfb505ffed0d024130f58c5cfa,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
f5f8590cd58a54e94377e6ae2eded4d9,fleet,For Hire / Private Trucking Fleets,Heavy Duty Trucks: > 26000 lb.,EmbeddedGPS
7f1de29e6da19d22b51c68001e7e0e54,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
b3e3e393c77e35a4a3f3cbd1e429b5dc,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
979d472a84804b9f647bc185a877a8b5,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
596a3d04481816330f07e4f97510c28f,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
45fbc6d3e05ebd93369ce542e8f2322d,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
a8d2ec85eaf98407310b72eb73dda247,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
74687a12d3915d3c4d83f1af7b3683d5,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
138bb0696595b338afbab333c555292a,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
6c4b761a28b734fe93831e3fb400ce87,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
16a5cdae362b8d27a1d8f8c7b78b4330,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
a3f390d88e4c41f2747bfa2f1b5f87db,fleet,For Hire / Private Trucking Fleets,Heavy Duty Trucks: > 26000 lb.,EmbeddedGPS
49182f81e6a13cf5eaa496d51fea6406,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
ad13a2a07ca4b7642959dc0c4c740ab6,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
941e1aaaba585b952b62c14a3a175a61,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
019d385eb67632a7e958e23f24bd07d7,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
f4f6dce2f3a0f9dada0c2b5b66452017,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
66f041e16a60928b05a7e228a89c3799,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
6da37dd3139aa4d9aa55b8d237ec5d4a,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
04025959b191f8f9de3f924f0940515f,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
b3967a0e938dc2a6340e258630febd5a,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
7fe1f8abaad094e0b5cb1b01d712f708,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
26657d5ff9020d2abefe558796b99584,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
b9228e0962a78b84f3d5d92f4faa000b,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
d296c101daa88a51f6ca8cfc1ac79b50,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
d07e70efcfab08731a97e7b91be644de,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
598b3e71ec378bd83e0a727608b5db01,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
5ef0b4eba35ab2d6180b0bca7e46b6f9,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
26337353b7962f533d78c762373b3318,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
8bf1211fd4b7b94528899de0a43b9fb3,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
9431c87f273e507e6040fcb07dcb4509,consumer,Consumer Vehicle,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,MobileDevice
2a79ea27c279e471f4d180b08d62b00a,fleet,Field Service / Local Delivery Fleets,Medium Duty Trucks / Vans: ranges from 14001-26000 lb.,EmbeddedGPS
a02ffd91ece5e7efeb46db8f10a74059,fleet,Field Service / Local Delivery Fleets,Light Duty Truck/Passenger Vehicle: Ranges from 0 to 14000 lb.,EmbeddedGPS
758874998f5bd0c393da094e1967a72b,fleet,For Hire / Private Trucking Fleets,Heavy Duty Trucks: > 26000 lb.,EmbeddedGPS
