"B19013_001E","B19013_001M","GEO_ID","NAME"
"Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","id","Geographic Area Name"
"72260","48303","1500000US530610505013","Block Group 3, Census Tract 505.01, Snohomish County, Washington"
"76316","73913","1500000US530610505021","Block Group 1, Census Tract 505.02, Snohomish County, Washington"
"92266","47636","1500000US530610505022","Block Group 2, Census Tract 505.02, Snohomish County, Washington"
"92339","39450","1500000US530610505023","Block Group 3, Census Tract 505.02, Snohomish County, Washington"
"196635","24165","1500000US530610506001","Block Group 1, Census Tract 506, Snohomish County, Washington"
"93636","49376","1500000US530610507001","Block Group 1, Census Tract 507, Snohomish County, Washington"
"64577","42957","1500000US530610507002","Block Group 2, Census Tract 507, Snohomish County, Washington"
"141731","24960","1500000US530610507003","Block Group 3, Census Tract 507, Snohomish County, Washington"
"84659","23284","1500000US530610507004","Block Group 4, Census Tract 507, Snohomish County, Washington"
"99778","20647","1500000US530610507005","Block Group 5, Census Tract 507, Snohomish County, Washington"
"89063","20992","1500000US530610508001","Block Group 1, Census Tract 508, Snohomish County, Washington"
"117929","38800","1500000US530610508002","Block Group 2, Census Tract 508, Snohomish County, Washington"
"75000","20019","1500000US530610508003","Block Group 3, Census Tract 508, Snohomish County, Washington"
"121172","46064","1500000US530610508004","Block Group 4, Census Tract 508, Snohomish County, Washington"
"107928","7680","1500000US530610508005","Block Group 5, Census Tract 508, Snohomish County, Washington"
"56719","15856","1500000US530610509001","Block Group 1, Census Tract 509, Snohomish County, Washington"
"100250","12678","1500000US530610509002","Block Group 2, Census Tract 509, Snohomish County, Washington"
"85380","3484","1500000US530610510001","Block Group 1, Census Tract 510, Snohomish County, Washington"
"73214","17051","1500000US530610510002","Block Group 2, Census Tract 510, Snohomish County, Washington"
"123365","31227","1500000US530610510003","Block Group 3, Census Tract 510, Snohomish County, Washington"
"89643","15584","1500000US530610511001","Block Group 1, Census Tract 511, Snohomish County, Washington"
"85846","25980","1500000US530610511002","Block Group 2, Census Tract 511, Snohomish County, Washington"
"62875","21055","1500000US530610511003","Block Group 3, Census Tract 511, Snohomish County, Washington"
"85625","28756","1500000US530610512001","Block Group 1, Census Tract 512, Snohomish County, Washington"
"95521","23162","1500000US530610512002","Block Group 2, Census Tract 512, Snohomish County, Washington"
"88542","21837","1500000US530610512003","Block Group 3, Census Tract 512, Snohomish County, Washington"
"111875","63281","1500000US530610513011","Block Group 1, Census Tract 513.01, Snohomish County, Washington"
"94063","55111","1500000US530610513012","Block Group 2, Census Tract 513.01, Snohomish County, Washington"
"54518","9329","1500000US530610513013","Block Group 3, Census Tract 513.01, Snohomish County, Washington"
"53109","20247","1500000US530610513021","Block Group 1, Census Tract 513.02, Snohomish County, Washington"
"91000","16684","1500000US530610513022","Block Group 2, Census Tract 513.02, Snohomish County, Washington"
"106023","32825","1500000US530610513023","Block Group 3, Census Tract 513.02, Snohomish County, Washington"
"53716","13744","1500000US530610514011","Block Group 1, Census Tract 514.01, Snohomish County, Washington"
"32097","10294","1500000US530610514012","Block Group 2, Census Tract 514.01, Snohomish County, Washington"
"56997","17406","1500000US530610514013","Block Group 3, Census Tract 514.01, Snohomish County, Washington"
"-","**","1500000US530610514021","Block Group 1, Census Tract 514.02, Snohomish County, Washington"
"36319","11908","1500000US530610514022","Block Group 2, Census Tract 514.02, Snohomish County, Washington"
"127841","38755","1500000US530610514023","Block Group 3, Census Tract 514.02, Snohomish County, Washington"
"61016","3784","1500000US530610515001","Block Group 1, Census Tract 515, Snohomish County, Washington"
"32232","29594","1500000US530610515002","Block Group 2, Census Tract 515, Snohomish County, Washington"
"55789","21038","1500000US530610515003","Block Group 3, Census Tract 515, Snohomish County, Washington"
"90787","30320","1500000US530610515004","Block Group 4, Census Tract 515, Snohomish County, Washington"
"93466","48374","1500000US530610516011","Block Group 1, Census Tract 516.01, Snohomish County, Washington"
"57639","26354","1500000US530610516012","Block Group 2, Census Tract 516.01, Snohomish County, Washington"
"93750","28002","1500000US530610516013","Block Group 3, Census Tract 516.01, Snohomish County, Washington"
"107933","5813","1500000US530610516014","Block Group 4, Census Tract 516.01, Snohomish County, Washington"
"72500","10006","1500000US530610516021","Block Group 1, Census Tract 516.02, Snohomish County, Washington"
"74125","45973","1500000US530610516022","Block Group 2, Census Tract 516.02, Snohomish County, Washington"
"113438","11981","1500000US530610516023","Block Group 3, Census Tract 516.02, Snohomish County, Washington"
"85547","7714","1500000US530610517011","Block Group 1, Census Tract 517.01, Snohomish County, Washington"
"93125","57512","1500000US530610517012","Block Group 2, Census Tract 517.01, Snohomish County, Washington"
"43848","11803","1500000US530610517013","Block Group 3, Census Tract 517.01, Snohomish County, Washington"
"-","**","1500000US530610517014","Block Group 4, Census Tract 517.01, Snohomish County, Washington"
"73750","16810","1500000US530610517021","Block Group 1, Census Tract 517.02, Snohomish County, Washington"
"101250","18807","1500000US530610517022","Block Group 2, Census Tract 517.02, Snohomish County, Washington"
"93750","83300","1500000US530610517023","Block Group 3, Census Tract 517.02, Snohomish County, Washington"
"36563","8240","1500000US530610517024","Block Group 4, Census Tract 517.02, Snohomish County, Washington"
"108594","25329","1500000US530610518021","Block Group 1, Census Tract 518.02, Snohomish County, Washington"
"52167","45949","1500000US530610518022","Block Group 2, Census Tract 518.02, Snohomish County, Washington"
"92826","16799","1500000US530610518023","Block Group 3, Census Tract 518.02, Snohomish County, Washington"
"108125","21448","1500000US530610518024","Block Group 4, Census Tract 518.02, Snohomish County, Washington"
"113450","17291","1500000US530610518025","Block Group 5, Census Tract 518.02, Snohomish County, Washington"
"76591","18355","1500000US530610518031","Block Group 1, Census Tract 518.03, Snohomish County, Washington"
"63015","21780","1500000US530610518032","Block Group 2, Census Tract 518.03, Snohomish County, Washington"
"69120","33298","1500000US530610518033","Block Group 3, Census Tract 518.03, Snohomish County, Washington"
"57065","11185","1500000US530610518034","Block Group 4, Census Tract 518.03, Snohomish County, Washington"
"80809","25337","1500000US530610518041","Block Group 1, Census Tract 518.04, Snohomish County, Washington"
"103810","30562","1500000US530610518042","Block Group 2, Census Tract 518.04, Snohomish County, Washington"
"103899","33771","1500000US530610518043","Block Group 3, Census Tract 518.04, Snohomish County, Washington"
"75658","25063","1500000US530610518044","Block Group 4, Census Tract 518.04, Snohomish County, Washington"
"163250","26356","1500000US530610519121","Block Group 1, Census Tract 519.12, Snohomish County, Washington"
"98438","30374","1500000US530610519122","Block Group 2, Census Tract 519.12, Snohomish County, Washington"
"127137","56415","1500000US530610519131","Block Group 1, Census Tract 519.13, Snohomish County, Washington"
"109276","16471","1500000US530610519132","Block Group 2, Census Tract 519.13, Snohomish County, Washington"
"132500","25361","1500000US530610519133","Block Group 3, Census Tract 519.13, Snohomish County, Washington"
"123875","55649","1500000US530610519134","Block Group 4, Census Tract 519.13, Snohomish County, Washington"
"138348","11765","1500000US530610519141","Block Group 1, Census Tract 519.14, Snohomish County, Washington"
"94038","32443","1500000US530610519142","Block Group 2, Census Tract 519.14, Snohomish County, Washington"
"121536","5425","1500000US530610519143","Block Group 3, Census Tract 519.14, Snohomish County, Washington"
"134844","38156","1500000US530610519161","Block Group 1, Census Tract 519.16, Snohomish County, Washington"
"121250","30014","1500000US530610519162","Block Group 2, Census Tract 519.16, Snohomish County, Washington"
"128125","21607","1500000US530610519163","Block Group 3, Census Tract 519.16, Snohomish County, Washington"
"169422","28880","1500000US530610519171","Block Group 1, Census Tract 519.17, Snohomish County, Washington"
"58646","7566","1500000US530610519172","Block Group 2, Census Tract 519.17, Snohomish County, Washington"
"116941","7725","1500000US530610519173","Block Group 3, Census Tract 519.17, Snohomish County, Washington"
"77188","21559","1500000US530610519181","Block Group 1, Census Tract 519.18, Snohomish County, Washington"
"162788","73823","1500000US530610519182","Block Group 2, Census Tract 519.18, Snohomish County, Washington"
"117845","33490","1500000US530610519183","Block Group 3, Census Tract 519.18, Snohomish County, Washington"
"127923","64889","1500000US530610519184","Block Group 4, Census Tract 519.18, Snohomish County, Washington"
"130972","27983","1500000US530610519211","Block Group 1, Census Tract 519.21, Snohomish County, Washington"
"89493","11388","1500000US530610519212","Block Group 2, Census Tract 519.21, Snohomish County, Washington"
"117784","40644","1500000US530610519213","Block Group 3, Census Tract 519.21, Snohomish County, Washington"
"158333","50393","1500000US530610519221","Block Group 1, Census Tract 519.22, Snohomish County, Washington"
"112170","35509","1500000US530610519222","Block Group 2, Census Tract 519.22, Snohomish County, Washington"
"162417","50806","1500000US530610519223","Block Group 3, Census Tract 519.22, Snohomish County, Washington"
"132857","28304","1500000US530610519224","Block Group 4, Census Tract 519.22, Snohomish County, Washington"
"142750","34320","1500000US530610519261","Block Group 1, Census Tract 519.26, Snohomish County, Washington"
"81667","44571","1500000US530610519262","Block Group 2, Census Tract 519.26, Snohomish County, Washington"
"169267","102100","1500000US530610519263","Block Group 3, Census Tract 519.26, Snohomish County, Washington"
"150524","36534","1500000US530610519264","Block Group 4, Census Tract 519.26, Snohomish County, Washington"
"119293","20763","1500000US530610519271","Block Group 1, Census Tract 519.27, Snohomish County, Washington"
"158697","8488","1500000US530610519272","Block Group 2, Census Tract 519.27, Snohomish County, Washington"
"117143","34727","1500000US530610519273","Block Group 3, Census Tract 519.27, Snohomish County, Washington"
"118769","9414","1500000US530610519274","Block Group 4, Census Tract 519.27, Snohomish County, Washington"
"70583","27327","1500000US530610519281","Block Group 1, Census Tract 519.28, Snohomish County, Washington"
"114410","35503","1500000US530610519282","Block Group 2, Census Tract 519.28, Snohomish County, Washington"
"61641","16388","1500000US530610519283","Block Group 3, Census Tract 519.28, Snohomish County, Washington"
"78304","56829","1500000US530610519284","Block Group 4, Census Tract 519.28, Snohomish County, Washington"
"105601","14315","1500000US530610519291","Block Group 1, Census Tract 519.29, Snohomish County, Washington"
"55000","31087","1500000US530610519292","Block Group 2, Census Tract 519.29, Snohomish County, Washington"
"87837","43400","1500000US530610519293","Block Group 3, Census Tract 519.29, Snohomish County, Washington"
"99797","57272","1500000US530610519301","Block Group 1, Census Tract 519.30, Snohomish County, Washington"
"93333","48491","1500000US530610519302","Block Group 2, Census Tract 519.30, Snohomish County, Washington"
"89311","14839","1500000US530610519303","Block Group 3, Census Tract 519.30, Snohomish County, Washington"
"133462","19045","1500000US530610519311","Block Group 1, Census Tract 519.31, Snohomish County, Washington"
"135789","22486","1500000US530610519312","Block Group 2, Census Tract 519.31, Snohomish County, Washington"
"141825","19800","1500000US530610519313","Block Group 3, Census Tract 519.31, Snohomish County, Washington"
"90969","61540","1500000US530610519321","Block Group 1, Census Tract 519.32, Snohomish County, Washington"
"112279","84538","1500000US530610519322","Block Group 2, Census Tract 519.32, Snohomish County, Washington"
"126150","14812","1500000US530610519323","Block Group 3, Census Tract 519.32, Snohomish County, Washington"
"88500","50405","1500000US530610519331","Block Group 1, Census Tract 519.33, Snohomish County, Washington"
"138024","52881","1500000US530610519332","Block Group 2, Census Tract 519.33, Snohomish County, Washington"
"116071","65806","1500000US530610519341","Block Group 1, Census Tract 519.34, Snohomish County, Washington"
"73984","33404","1500000US530610519342","Block Group 2, Census Tract 519.34, Snohomish County, Washington"
"159779","41708","1500000US530610519343","Block Group 3, Census Tract 519.34, Snohomish County, Washington"
"76406","24919","1500000US530610519351","Block Group 1, Census Tract 519.35, Snohomish County, Washington"
"130845","37486","1500000US530610519352","Block Group 2, Census Tract 519.35, Snohomish County, Washington"
"140104","78914","1500000US530610519353","Block Group 3, Census Tract 519.35, Snohomish County, Washington"
"90598","43356","1500000US530610519361","Block Group 1, Census Tract 519.36, Snohomish County, Washington"
"77781","34693","1500000US530610519362","Block Group 2, Census Tract 519.36, Snohomish County, Washington"
"101838","4120","1500000US530610519363","Block Group 3, Census Tract 519.36, Snohomish County, Washington"
"178693","31551","1500000US530610519371","Block Group 1, Census Tract 519.37, Snohomish County, Washington"
"125882","82588","1500000US530610519372","Block Group 2, Census Tract 519.37, Snohomish County, Washington"
"178813","49442","1500000US530610519373","Block Group 3, Census Tract 519.37, Snohomish County, Washington"
"86313","32528","1500000US530610519381","Block Group 1, Census Tract 519.38, Snohomish County, Washington"
"192383","44237","1500000US530610519382","Block Group 2, Census Tract 519.38, Snohomish County, Washington"
"120183","53891","1500000US530610519383","Block Group 3, Census Tract 519.38, Snohomish County, Washington"
"158125","62037","1500000US530610520041","Block Group 1, Census Tract 520.04, Snohomish County, Washington"
"139643","31511","1500000US530610520042","Block Group 2, Census Tract 520.04, Snohomish County, Washington"
"136250","22001","1500000US530610520043","Block Group 3, Census Tract 520.04, Snohomish County, Washington"
"98864","39987","1500000US530610520044","Block Group 4, Census Tract 520.04, Snohomish County, Washington"
"185962","137690","1500000US530610520045","Block Group 5, Census Tract 520.04, Snohomish County, Washington"
"95250","62062","1500000US530610520051","Block Group 1, Census Tract 520.05, Snohomish County, Washington"
"175089","31758","1500000US530610520052","Block Group 2, Census Tract 520.05, Snohomish County, Washington"
"72105","25849","1500000US530610520053","Block Group 3, Census Tract 520.05, Snohomish County, Washington"
"123947","53489","1500000US530610520054","Block Group 4, Census Tract 520.05, Snohomish County, Washington"
"172083","17391","1500000US530610520061","Block Group 1, Census Tract 520.06, Snohomish County, Washington"
"128553","29089","1500000US530610520062","Block Group 2, Census Tract 520.06, Snohomish County, Washington"
"101094","24446","1500000US530610520063","Block Group 3, Census Tract 520.06, Snohomish County, Washington"
"126625","27742","1500000US530610520071","Block Group 1, Census Tract 520.07, Snohomish County, Washington"
"149125","20143","1500000US530610520072","Block Group 2, Census Tract 520.07, Snohomish County, Washington"
"121630","15989","1500000US530610520073","Block Group 3, Census Tract 520.07, Snohomish County, Washington"
"98125","11890","1500000US530610520074","Block Group 4, Census Tract 520.07, Snohomish County, Washington"
"72768","40488","1500000US530610520081","Block Group 1, Census Tract 520.08, Snohomish County, Washington"
"164907","33226","1500000US530610520082","Block Group 2, Census Tract 520.08, Snohomish County, Washington"
"119963","55809","1500000US530610520083","Block Group 3, Census Tract 520.08, Snohomish County, Washington"
"176328","33878","1500000US530610520091","Block Group 1, Census Tract 520.09, Snohomish County, Washington"
"205234","60672","1500000US530610520092","Block Group 2, Census Tract 520.09, Snohomish County, Washington"
"183169","42203","1500000US530610520093","Block Group 3, Census Tract 520.09, Snohomish County, Washington"
"104325","24831","1500000US530610520101","Block Group 1, Census Tract 520.10, Snohomish County, Washington"
"102602","22722","1500000US530610520102","Block Group 2, Census Tract 520.10, Snohomish County, Washington"
"154405","38690","1500000US530610520103","Block Group 3, Census Tract 520.10, Snohomish County, Washington"
"108603","3812","1500000US530610521041","Block Group 1, Census Tract 521.04, Snohomish County, Washington"
"77269","51071","1500000US530610521042","Block Group 2, Census Tract 521.04, Snohomish County, Washington"
"108750","14012","1500000US530610521043","Block Group 3, Census Tract 521.04, Snohomish County, Washington"
"92100","21094","1500000US530610521051","Block Group 1, Census Tract 521.05, Snohomish County, Washington"
"143563","42170","1500000US530610521052","Block Group 2, Census Tract 521.05, Snohomish County, Washington"
"183355","15766","1500000US530610521071","Block Group 1, Census Tract 521.07, Snohomish County, Washington"
"166783","45048","1500000US530610521072","Block Group 2, Census Tract 521.07, Snohomish County, Washington"
"163409","7425","1500000US530610521073","Block Group 3, Census Tract 521.07, Snohomish County, Washington"
"155215","11385","1500000US530610521074","Block Group 4, Census Tract 521.07, Snohomish County, Washington"
"166875","54977","1500000US530610521075","Block Group 5, Census Tract 521.07, Snohomish County, Washington"
"154125","45403","1500000US530610521081","Block Group 1, Census Tract 521.08, Snohomish County, Washington"
"180714","61015","1500000US530610521082","Block Group 2, Census Tract 521.08, Snohomish County, Washington"
"144875","33322","1500000US530610521083","Block Group 3, Census Tract 521.08, Snohomish County, Washington"
"157096","35905","1500000US530610521084","Block Group 4, Census Tract 521.08, Snohomish County, Washington"
"112449","63882","1500000US530610521085","Block Group 5, Census Tract 521.08, Snohomish County, Washington"
"174444","42247","1500000US530610521121","Block Group 1, Census Tract 521.12, Snohomish County, Washington"
"108676","20730","1500000US530610521122","Block Group 2, Census Tract 521.12, Snohomish County, Washington"
"133571","20569","1500000US530610521131","Block Group 1, Census Tract 521.13, Snohomish County, Washington"
"170577","66794","1500000US530610521132","Block Group 2, Census Tract 521.13, Snohomish County, Washington"
"135156","37481","1500000US530610521141","Block Group 1, Census Tract 521.14, Snohomish County, Washington"
"120625","18396","1500000US530610521142","Block Group 2, Census Tract 521.14, Snohomish County, Washington"
"140865","45549","1500000US530610521143","Block Group 3, Census Tract 521.14, Snohomish County, Washington"
"207778","23154","1500000US530610521144","Block Group 4, Census Tract 521.14, Snohomish County, Washington"
"172639","38432","1500000US530610521191","Block Group 1, Census Tract 521.19, Snohomish County, Washington"
"138111","24284","1500000US530610521192","Block Group 2, Census Tract 521.19, Snohomish County, Washington"
"120885","14126","1500000US530610521201","Block Group 1, Census Tract 521.20, Snohomish County, Washington"
"107969","64397","1500000US530610521202","Block Group 2, Census Tract 521.20, Snohomish County, Washington"
"133884","14710","1500000US530610521203","Block Group 3, Census Tract 521.20, Snohomish County, Washington"
"120350","26926","1500000US530610521211","Block Group 1, Census Tract 521.21, Snohomish County, Washington"
"110817","52075","1500000US530610521212","Block Group 2, Census Tract 521.21, Snohomish County, Washington"
"151098","12612","1500000US530610521213","Block Group 3, Census Tract 521.21, Snohomish County, Washington"
"129015","63947","1500000US530610521221","Block Group 1, Census Tract 521.22, Snohomish County, Washington"
"116780","19227","1500000US530610521222","Block Group 2, Census Tract 521.22, Snohomish County, Washington"
"97059","52078","1500000US530610521223","Block Group 3, Census Tract 521.22, Snohomish County, Washington"
"146250","67224","1500000US530610522031","Block Group 1, Census Tract 522.03, Snohomish County, Washington"
"135121","28688","1500000US530610522032","Block Group 2, Census Tract 522.03, Snohomish County, Washington"
"90404","6717","1500000US530610522033","Block Group 3, Census Tract 522.03, Snohomish County, Washington"
"132656","29322","1500000US530610522034","Block Group 4, Census Tract 522.03, Snohomish County, Washington"
"98309","56389","1500000US530610522041","Block Group 1, Census Tract 522.04, Snohomish County, Washington"
"101635","17810","1500000US530610522042","Block Group 2, Census Tract 522.04, Snohomish County, Washington"
"107083","24589","1500000US530610522043","Block Group 3, Census Tract 522.04, Snohomish County, Washington"
"87535","16464","1500000US530610522044","Block Group 4, Census Tract 522.04, Snohomish County, Washington"
"147989","30224","1500000US530610522061","Block Group 1, Census Tract 522.06, Snohomish County, Washington"
"182000","37670","1500000US530610522062","Block Group 2, Census Tract 522.06, Snohomish County, Washington"
"105417","18323","1500000US530610522063","Block Group 3, Census Tract 522.06, Snohomish County, Washington"
"135469","77794","1500000US530610522064","Block Group 4, Census Tract 522.06, Snohomish County, Washington"
"117577","54830","1500000US530610522071","Block Group 1, Census Tract 522.07, Snohomish County, Washington"
"120142","16121","1500000US530610522072","Block Group 2, Census Tract 522.07, Snohomish County, Washington"
"120515","30561","1500000US530610522073","Block Group 3, Census Tract 522.07, Snohomish County, Washington"
"91875","15023","1500000US530610522074","Block Group 4, Census Tract 522.07, Snohomish County, Washington"
"51019","30932","1500000US530610522081","Block Group 1, Census Tract 522.08, Snohomish County, Washington"
"80030","14813","1500000US530610522082","Block Group 2, Census Tract 522.08, Snohomish County, Washington"
"70500","30827","1500000US530610522083","Block Group 3, Census Tract 522.08, Snohomish County, Washington"
"94205","3401","1500000US530610522101","Block Group 1, Census Tract 522.10, Snohomish County, Washington"
"84423","22089","1500000US530610522102","Block Group 2, Census Tract 522.10, Snohomish County, Washington"
"82054","29605","1500000US530610522111","Block Group 1, Census Tract 522.11, Snohomish County, Washington"
"91696","47538","1500000US530610523011","Block Group 1, Census Tract 523.01, Snohomish County, Washington"
"135438","14491","1500000US530610523012","Block Group 2, Census Tract 523.01, Snohomish County, Washington"
"142642","30728","1500000US530610523013","Block Group 3, Census Tract 523.01, Snohomish County, Washington"
"145268","48042","1500000US530610523014","Block Group 4, Census Tract 523.01, Snohomish County, Washington"
"173906","40139","1500000US530610523021","Block Group 1, Census Tract 523.02, Snohomish County, Washington"
"88571","46857","1500000US530610523022","Block Group 2, Census Tract 523.02, Snohomish County, Washington"
"108125","18892","1500000US530610523023","Block Group 3, Census Tract 523.02, Snohomish County, Washington"
"84191","9414","1500000US530610524011","Block Group 1, Census Tract 524.01, Snohomish County, Washington"
"51129","8186","1500000US530610524012","Block Group 2, Census Tract 524.01, Snohomish County, Washington"
"78500","38431","1500000US530610524013","Block Group 3, Census Tract 524.01, Snohomish County, Washington"
"94153","21764","1500000US530610524021","Block Group 1, Census Tract 524.02, Snohomish County, Washington"
"48229","23375","1500000US530610524022","Block Group 2, Census Tract 524.02, Snohomish County, Washington"
"44283","8921","1500000US530610524023","Block Group 3, Census Tract 524.02, Snohomish County, Washington"
"133224","33036","1500000US530610525021","Block Group 1, Census Tract 525.02, Snohomish County, Washington"
"102411","7791","1500000US530610525022","Block Group 2, Census Tract 525.02, Snohomish County, Washington"
"89441","27185","1500000US530610525023","Block Group 3, Census Tract 525.02, Snohomish County, Washington"
"122431","32039","1500000US530610525024","Block Group 4, Census Tract 525.02, Snohomish County, Washington"
"117679","33243","1500000US530610525041","Block Group 1, Census Tract 525.04, Snohomish County, Washington"
"95625","25474","1500000US530610525042","Block Group 2, Census Tract 525.04, Snohomish County, Washington"
"121667","37223","1500000US530610525051","Block Group 1, Census Tract 525.05, Snohomish County, Washington"
"106494","14707","1500000US530610525052","Block Group 2, Census Tract 525.05, Snohomish County, Washington"
"107621","25921","1500000US530610525053","Block Group 3, Census Tract 525.05, Snohomish County, Washington"
"96979","34135","1500000US530610525054","Block Group 4, Census Tract 525.05, Snohomish County, Washington"
"81250","32397","1500000US530610525061","Block Group 1, Census Tract 525.06, Snohomish County, Washington"
"74688","7704","1500000US530610525062","Block Group 2, Census Tract 525.06, Snohomish County, Washington"
"102438","26223","1500000US530610525063","Block Group 3, Census Tract 525.06, Snohomish County, Washington"
"83929","12806","1500000US530610526031","Block Group 1, Census Tract 526.03, Snohomish County, Washington"
"137125","33205","1500000US530610526032","Block Group 2, Census Tract 526.03, Snohomish County, Washington"
"99375","31487","1500000US530610526041","Block Group 1, Census Tract 526.04, Snohomish County, Washington"
"62386","19444","1500000US530610526042","Block Group 2, Census Tract 526.04, Snohomish County, Washington"
"72414","15102","1500000US530610526043","Block Group 3, Census Tract 526.04, Snohomish County, Washington"
"112443","26921","1500000US530610526051","Block Group 1, Census Tract 526.05, Snohomish County, Washington"
"120625","32364","1500000US530610526052","Block Group 2, Census Tract 526.05, Snohomish County, Washington"
"90781","28419","1500000US530610526053","Block Group 3, Census Tract 526.05, Snohomish County, Washington"
"77007","11536","1500000US530610526054","Block Group 4, Census Tract 526.05, Snohomish County, Washington"
"88761","4650","1500000US530610526061","Block Group 1, Census Tract 526.06, Snohomish County, Washington"
"99107","37350","1500000US530610526062","Block Group 2, Census Tract 526.06, Snohomish County, Washington"
"116641","17529","1500000US530610526063","Block Group 3, Census Tract 526.06, Snohomish County, Washington"
"105881","9533","1500000US530610526071","Block Group 1, Census Tract 526.07, Snohomish County, Washington"
"133036","24296","1500000US530610526072","Block Group 2, Census Tract 526.07, Snohomish County, Washington"
"105453","22167","1500000US530610526073","Block Group 3, Census Tract 526.07, Snohomish County, Washington"
"123618","7215","1500000US530610526074","Block Group 4, Census Tract 526.07, Snohomish County, Washington"
"107596","13844","1500000US530610527011","Block Group 1, Census Tract 527.01, Snohomish County, Washington"
"100781","6814","1500000US530610527061","Block Group 1, Census Tract 527.06, Snohomish County, Washington"
"112000","18230","1500000US530610527062","Block Group 2, Census Tract 527.06, Snohomish County, Washington"
"103661","20177","1500000US530610527063","Block Group 3, Census Tract 527.06, Snohomish County, Washington"
"95667","19442","1500000US530610527064","Block Group 4, Census Tract 527.06, Snohomish County, Washington"
"112031","31242","1500000US530610527071","Block Group 1, Census Tract 527.07, Snohomish County, Washington"
"138313","28576","1500000US530610527072","Block Group 2, Census Tract 527.07, Snohomish County, Washington"
"88750","15527","1500000US530610527073","Block Group 3, Census Tract 527.07, Snohomish County, Washington"
"94853","13961","1500000US530610527081","Block Group 1, Census Tract 527.08, Snohomish County, Washington"
"120000","29215","1500000US530610527082","Block Group 2, Census Tract 527.08, Snohomish County, Washington"
"72051","24595","1500000US530610527083","Block Group 3, Census Tract 527.08, Snohomish County, Washington"
"112895","16507","1500000US530610527084","Block Group 4, Census Tract 527.08, Snohomish County, Washington"
"94531","14242","1500000US530610527091","Block Group 1, Census Tract 527.09, Snohomish County, Washington"
"121076","28034","1500000US530610527092","Block Group 2, Census Tract 527.09, Snohomish County, Washington"
"96094","32533","1500000US530610527101","Block Group 1, Census Tract 527.10, Snohomish County, Washington"
"101779","12671","1500000US530610527102","Block Group 2, Census Tract 527.10, Snohomish County, Washington"
"104410","41943","1500000US530610527103","Block Group 3, Census Tract 527.10, Snohomish County, Washington"
"104056","12401","1500000US530610527111","Block Group 1, Census Tract 527.11, Snohomish County, Washington"
"85694","65909","1500000US530610527112","Block Group 2, Census Tract 527.11, Snohomish County, Washington"
"86738","11729","1500000US530610527113","Block Group 3, Census Tract 527.11, Snohomish County, Washington"
"54500","30040","1500000US530610528031","Block Group 1, Census Tract 528.03, Snohomish County, Washington"
"115972","35382","1500000US530610528032","Block Group 2, Census Tract 528.03, Snohomish County, Washington"
"85952","12063","1500000US530610528033","Block Group 3, Census Tract 528.03, Snohomish County, Washington"
"120938","34438","1500000US530610528034","Block Group 4, Census Tract 528.03, Snohomish County, Washington"
"90238","18553","1500000US530610528035","Block Group 5, Census Tract 528.03, Snohomish County, Washington"
"76833","32017","1500000US530610528051","Block Group 1, Census Tract 528.05, Snohomish County, Washington"
"80083","31604","1500000US530610528052","Block Group 2, Census Tract 528.05, Snohomish County, Washington"
"70978","15875","1500000US530610528053","Block Group 3, Census Tract 528.05, Snohomish County, Washington"
"82569","44460","1500000US530610528071","Block Group 1, Census Tract 528.07, Snohomish County, Washington"
"72434","30629","1500000US530610528072","Block Group 2, Census Tract 528.07, Snohomish County, Washington"
"77875","53221","1500000US530610528073","Block Group 3, Census Tract 528.07, Snohomish County, Washington"
"94167","32374","1500000US530610528081","Block Group 1, Census Tract 528.08, Snohomish County, Washington"
"81667","26800","1500000US530610528082","Block Group 2, Census Tract 528.08, Snohomish County, Washington"
"135893","61380","1500000US530610528083","Block Group 3, Census Tract 528.08, Snohomish County, Washington"
"57987","26443","1500000US530610528091","Block Group 1, Census Tract 528.09, Snohomish County, Washington"
"111618","32431","1500000US530610528092","Block Group 2, Census Tract 528.09, Snohomish County, Washington"
"95852","20310","1500000US530610528093","Block Group 3, Census Tract 528.09, Snohomish County, Washington"
"106883","33599","1500000US530610528101","Block Group 1, Census Tract 528.10, Snohomish County, Washington"
"67056","24599","1500000US530610528102","Block Group 2, Census Tract 528.10, Snohomish County, Washington"
"112578","28073","1500000US530610528103","Block Group 3, Census Tract 528.10, Snohomish County, Washington"
"58684","14079","1500000US530610529031","Block Group 1, Census Tract 529.03, Snohomish County, Washington"
"55531","17538","1500000US530610529032","Block Group 2, Census Tract 529.03, Snohomish County, Washington"
"60207","20336","1500000US530610529033","Block Group 3, Census Tract 529.03, Snohomish County, Washington"
"88304","16400","1500000US530610529041","Block Group 1, Census Tract 529.04, Snohomish County, Washington"
"41056","9716","1500000US530610529042","Block Group 2, Census Tract 529.04, Snohomish County, Washington"
"81750","28336","1500000US530610529043","Block Group 3, Census Tract 529.04, Snohomish County, Washington"
"110714","25681","1500000US530610529044","Block Group 4, Census Tract 529.04, Snohomish County, Washington"
"48750","28313","1500000US530610529051","Block Group 1, Census Tract 529.05, Snohomish County, Washington"
"57130","17839","1500000US530610529052","Block Group 2, Census Tract 529.05, Snohomish County, Washington"
